,Data Provider Name,Data Provider ID,Segment ID,Segment Name
2338,Lotame,422,1537720,international_eu - poland all users (lotame)
2339,Lotame,422,2154803,international_eu - poland art & culture (lotame)
2340,Lotame,422,2154802,international_eu - poland automobiles (lotame)
2341,Lotame,422,2154801,international_eu - poland business (lotame)
2342,Lotame,422,2154799,international_eu - poland computers and technology (lotame)
2343,Lotame,422,2154798,international_eu - poland entertainment (lotame)
2344,Lotame,422,2154797,international_eu - poland fashion & beauty (lotame)
2345,Lotame,422,2154796,international_eu - poland finance (lotame)
2346,Lotame,422,2154795,international_eu - poland food & beverages (lotame)
2347,Lotame,422,2154794,international_eu - poland games and toys (lotame)
2348,Lotame,422,2154792,international_eu - poland home & family (lotame)
2349,Lotame,422,2154791,international_eu - poland job seekers (lotame)
2350,Lotame,422,2154790,international_eu - poland movies (lotame)
2351,Lotame,422,2154789,international_eu - poland music (lotame)
2352,Lotame,422,2154787,international_eu - poland news (lotame)
2353,Lotame,422,2154785,international_eu - poland online games (lotame)
2354,Lotame,422,2154784,international_eu - poland online shopping (lotame)
2355,Lotame,422,2154811,international_eu - poland parenting (lotame)
2356,Lotame,422,2154810,international_eu - poland pop culture & celebrity gossip (lotame)
2357,Lotame,422,2154809,international_eu - poland real estate (lotame)
2358,Lotame,422,2154808,international_eu - poland school & education (lotame)
2359,Lotame,422,2154812,international_eu - poland social media (lotame)
2360,Lotame,422,2154807,international_eu - poland sports (lotame)
2361,Lotame,422,2154806,international_eu - poland television (lotame)
2362,Lotame,422,2154805,international_eu - poland travel (lotame)
2363,Lotame,422,2154804,international_eu - poland video games (lotame)
2364,Lotame,422,1537721,international_eu - scandinavia all users (lotame)
2365,Lotame,422,4070437,international_eu - spain action & adventure movies (lotame)
2366,Lotame,422,4070356,international_eu - spain affluent households (lotame)
2367,Lotame,422,4070254,international_eu - spain alcoholic beverages (lotame)
2368,Lotame,422,1429894,international_eu - spain all users (lotame)
2369,Lotame,422,4070408,international_eu - spain american football (lotame)
2370,Lotame,422,4070355,international_eu - spain animal lovers (lotame)
2371,Lotame,422,4070381,international_eu - spain animation & cartoon tv (lotame)
2372,Lotame,422,1430020,international_eu - spain art & culture (lotame)
2373,Lotame,422,4071118,international_eu - spain art (lotame)
2374,Lotame,422,4070306,international_eu - spain auto insurance (lotame)
2375,Lotame,422,1429933,international_eu - spain automobiles (lotame)
2376,Lotame,422,4070357,international_eu - spain back to school (lotame)
2377,Lotame,422,4070417,international_eu - spain baseball (lotame)
2378,Lotame,422,4070378,international_eu - spain basketball (lotame)
2379,Lotame,422,4070288,international_eu - spain blog readers (lotame)
2380,Lotame,422,4070298,international_eu - spain bloggers (lotame)
2381,Lotame,422,4070318,international_eu - spain bonds (lotame)
2382,Lotame,422,4071116,international_eu - spain books & magazines (lotame)
2383,Lotame,422,4070415,international_eu - spain boxing (lotame)
2384,Lotame,422,1429936,international_eu - spain business (lotame)
2385,Lotame,422,4070443,international_eu - spain career & employment (lotame)
2386,Lotame,422,4070354,international_eu - spain cat lovers (lotame)
2387,Lotame,422,4070438,international_eu - spain charitable donors (lotame)
2388,Lotame,422,4070435,international_eu - spain children & family movie fans (lotame)
2389,Lotame,422,4070467,international_eu - spain classic cars (lotame)
2390,Lotame,422,4070281,international_eu - spain clothes shopping (lotame)
2391,Lotame,422,4070414,international_eu - spain college sports (lotame)
2392,Lotame,422,4070345,international_eu - spain college/university students (lotame)
2393,Lotame,422,4070433,international_eu - spain comedy movies (lotame)
2394,Lotame,422,4070379,international_eu - spain comedy tv (lotame)
2395,Lotame,422,4070297,international_eu - spain commenters (lotame)
2396,Lotame,422,4070264,international_eu - spain computers & software (lotame)
2397,Lotame,422,1429938,international_eu - spain computers and technology (lotame)
2398,Lotame,422,4070374,international_eu - spain console games (lotame)
2399,Lotame,422,4070296,international_eu - spain content sharers (lotame)
2400,Lotame,422,4070291,international_eu - spain content voters (lotame)
2401,Lotame,422,4070370,international_eu - spain cooking & recipes (lotame)
2402,Lotame,422,4070270,international_eu - spain cosmetics (lotame)
2403,Lotame,422,4070426,international_eu - spain country music (lotame)
2404,Lotame,422,4071117,international_eu - spain crafts and hobbies (lotame)
2405,Lotame,422,4070250,international_eu - spain cricket (lotame)
2406,Lotame,422,4070343,international_eu - spain cruise travel (lotame)
2407,Lotame,422,4070413,international_eu - spain cycling (lotame)
2408,Lotame,422,4071441,international_eu - spain dads (lotame)
2409,Lotame,422,4071447,international_eu - spain declared parents (lotame)
2410,Lotame,422,4070362,international_eu - spain dieting and weight loss (lotame)
2411,Lotame,422,4070248,international_eu - spain discount shoppers (lotame)
2412,Lotame,422,4070342,international_eu - spain discount travel (lotame)
2413,Lotame,422,4070352,international_eu - spain dog lovers (lotame)
2414,Lotame,422,4070341,international_eu - spain domestic travel (lotame)
2415,Lotame,422,4070431,international_eu - spain drama movies (lotame)
2416,Lotame,422,4070377,international_eu - spain drama tv (lotame)
2417,Lotame,422,4070263,international_eu - spain electronics & gadgets (lotame)
2418,Lotame,422,4070329,international_eu - spain eligible voters (lotame)
2419,Lotame,422,1429940,international_eu - spain entertainment (lotame)
2420,Lotame,422,4070328,international_eu - spain environmentalism (lotame)
2421,Lotame,422,4070316,international_eu - spain estate planning (lotame)
2422,Lotame,422,4070289,international_eu - spain facebook sharers (lotame)
2423,Lotame,422,4070411,international_eu - spain fantasy sports (lotame)
2424,Lotame,422,4070325,international_eu - spain farming and agriculture (lotame)
2425,Lotame,422,1429944,international_eu - spain fashion & beauty (lotame)
2426,Lotame,422,1429946,international_eu - spain finance (lotame)
2427,Lotame,422,1429948,international_eu - spain food & beverages (lotame)
2428,Lotame,422,4070245,international_eu - spain football (lotame)
2429,Lotame,422,4070287,international_eu - spain forum readers (lotame)
2430,Lotame,422,4070339,international_eu - spain frequent travel (lotame)
2431,Lotame,422,4070247,international_eu - spain gambling (lotame)
2432,Lotame,422,1429995,international_eu - spain games and toys (lotame)
2433,Lotame,422,4070407,international_eu - spain golf (lotame)
2434,Lotame,422,4070351,international_eu - spain green living (lotame)
2435,Lotame,422,4070373,international_eu - spain handheld games (lotame)
2436,Lotame,422,4070423,international_eu - spain hip hop & rap music (lotame)
2437,Lotame,422,4070406,international_eu - spain hockey (lotame)
2438,Lotame,422,4070366,international_eu - spain holiday bakers (lotame)
2439,Lotame,422,4070360,international_eu - spain holidays and special events (lotame)
2440,Lotame,422,1429997,international_eu - spain home & family (lotame)
2441,Lotame,422,4070261,international_eu - spain home audio & video (lotame)
2442,Lotame,422,4070350,international_eu - spain home decorating (lotame)
2443,Lotame,422,4070349,international_eu - spain home improvement (lotame)
2444,Lotame,422,4070305,international_eu - spain homeowners insurance (lotame)
2445,Lotame,422,4071390,international_eu - spain household without children (lotame)
2446,Lotame,422,4070459,international_eu - spain hybrid cars (lotame)
2447,Lotame,422,4070403,international_eu - spain ice skating (lotame)
2448,Lotame,422,4070301,international_eu - spain influencers (lotame)
2449,Lotame,422,4070338,international_eu - spain international travel (lotame)
2450,Lotame,422,4070267,international_eu - spain jewelry and fashion accessories (lotame)
2451,Lotame,422,1429998,international_eu - spain job seekers (lotame)
2452,Lotame,422,4070304,international_eu - spain life insurance (lotame)
2453,Lotame,422,4070458,international_eu - spain luxury cars (lotame)
2454,Lotame,422,4070402,international_eu - spain martial arts (lotame)
2455,Lotame,422,1429999,international_eu - spain men declared (lotame)
2456,Lotame,422,4070322,international_eu - spain military (lotame)
2457,Lotame,422,4070260,international_eu - spain mobile phones (lotame)
2458,Lotame,422,4071434,international_eu - spain moms (lotame)
2459,Lotame,422,4070399,international_eu - spain motor sports (lotame)
2460,Lotame,422,4070453,international_eu - spain motorcycles (lotame)
2461,Lotame,422,4071255,international_eu - spain moved within last 6 months (lotame)
2462,Lotame,422,1430001,international_eu - spain movies (lotame)
2463,Lotame,422,1430002,international_eu - spain music (lotame)
2464,Lotame,422,4070419,international_eu - spain music festivals (lotame)
2465,Lotame,422,4070317,international_eu - spain mutual funds (lotame)
2466,Lotame,422,1430003,international_eu - spain news (lotame)
2467,Lotame,422,4070376,international_eu - spain news tv (lotame)
2468,Lotame,422,4070315,international_eu - spain online banking (lotame)
2469,Lotame,422,4070294,international_eu - spain online dating (lotame)
2470,Lotame,422,1430004,international_eu - spain online games (lotame)
2471,Lotame,422,4070279,international_eu - spain online shoppers luxury (lotame)
2472,Lotame,422,1430005,international_eu - spain online shopping (lotame)
2473,Lotame,422,4070292,international_eu - spain online videos (lotame)
2474,Lotame,422,4070346,international_eu - spain outdoor enthusiasts (lotame)
2475,Lotame,422,1430008,international_eu - spain parenting (lotame)
2476,Lotame,422,4071427,international_eu - spain parents of infants (lotame)
2477,Lotame,422,4071410,international_eu - spain parents of teenagers (lotame)
2478,Lotame,422,4071403,international_eu - spain parents of toddlers (lotame)
2479,Lotame,422,4071397,international_eu - spain parents of young children (lotame)
2480,Lotame,422,4070348,international_eu - spain party planners (lotame)
2481,Lotame,422,4070320,international_eu - spain personal finance (lotame)
2482,Lotame,422,4071383,international_eu - spain pet owners (lotame)
2483,Lotame,422,4070285,international_eu - spain photo viewers (lotame)
2484,Lotame,422,4070295,international_eu - spain photo/video uploaders (lotame)
2485,Lotame,422,4071106,international_eu - spain photography (lotame)
2486,Lotame,422,1430009,international_eu - spain pop culture & celebrity gossip (lotame)
2487,Lotame,422,4070421,international_eu - spain pop music (lotame)
2488,Lotame,422,4070282,international_eu - spain quiz takers (lotame)
2489,Lotame,422,4071114,international_eu - spain reading (lotame)
2490,Lotame,422,1430010,international_eu - spain real estate (lotame)
2491,Lotame,422,4070375,international_eu - spain reality tv (lotame)
2492,Lotame,422,4070364,international_eu - spain restaurants & dining (lotame)
2493,Lotame,422,4070308,international_eu - spain retirement planning (lotame)
2494,Lotame,422,4070420,international_eu - spain rock music (lotame)
2495,Lotame,422,4070430,international_eu - spain romance movies (lotame)
2496,Lotame,422,4070252,international_eu - spain rugby (lotame)
2497,Lotame,422,1430011,international_eu - spain school & education (lotame)
2498,Lotame,422,4070344,international_eu - spain science & mathematics (lotame)
2499,Lotame,422,4070452,international_eu - spain scooters & mopeds (lotame)
2500,Lotame,422,4070277,international_eu - spain shoppers children's clothing (lotame)
2501,Lotame,422,4070268,international_eu - spain shoppers cosmetics luxury (lotame)
2502,Lotame,422,4070275,international_eu - spain shoppers mens clothing (lotame)
