,provider_name,provider_id,id,name,name_list
236903,ZeoTap,7733,14530298,zeotap > france > interest > fashion & beauty > fashion,"['zeotap', 'france', 'interest', 'fashion & beauty', 'fashion']"
236904,ZeoTap,7733,14530312,zeotap > spain > interest > education & books,"['zeotap', 'spain', 'interest', 'education & books']"
236905,ZeoTap,7733,14530329,zeotap > germany > interest > education & books,"['zeotap', 'germany', 'interest', 'education & books']"
236906,ZeoTap,7733,14530330,zeotap > france > interest > education & books,"['zeotap', 'france', 'interest', 'education & books']"
236909,ZeoTap,7733,14530340,zeotap > spain > interest > fashion & beauty > luxury,"['zeotap', 'spain', 'interest', 'fashion & beauty', 'luxury']"
236910,ZeoTap,7733,14530371,zeotap > germany > interest > fashion & beauty > luxury,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'luxury']"
236911,ZeoTap,7733,14530372,zeotap > france > interest > fashion & beauty > luxury,"['zeotap', 'france', 'interest', 'fashion & beauty', 'luxury']"
236912,ZeoTap,7733,14530373,zeotap > spain > interest > home,"['zeotap', 'spain', 'interest', 'home']"
236921,ZeoTap,7733,14530447,zeotap > spain > interest > health & fitness > runners,"['zeotap', 'spain', 'interest', 'health & fitness', 'runners']"
236922,ZeoTap,7733,14530449,zeotap > spain > purchase intent > business,"['zeotap', 'spain', 'purchase intent', 'business']"
236923,ZeoTap,7733,14530480,zeotap > spain > purchase intent > education & books,"['zeotap', 'spain', 'purchase intent', 'education & books']"
236924,ZeoTap,7733,14530482,zeotap > spain > purchase intent > fashion & beauty > luxury,"['zeotap', 'spain', 'purchase intent', 'fashion & beauty', 'luxury']"
236925,ZeoTap,7733,14530484,zeotap > spain > purchase intent > fitness & health,"['zeotap', 'spain', 'purchase intent', 'fitness & health']"
236926,ZeoTap,7733,14530485,zeotap > spain > purchase intent > food & drink,"['zeotap', 'spain', 'purchase intent', 'food & drink']"
236927,ZeoTap,7733,14530487,zeotap > spain > purchase intent > games > video & computer games,"['zeotap', 'spain', 'purchase intent', 'games', 'video & computer games']"
236928,ZeoTap,7733,14530496,zeotap > spain > purchase intent > shopping > eyewear,"['zeotap', 'spain', 'purchase intent', 'shopping', 'eyewear']"
236932,ZeoTap,7733,14530525,zeotap > france > interest > automotive > navigation,"['zeotap', 'france', 'interest', 'automotive', 'navigation']"
236933,ZeoTap,7733,14530526,zeotap > germany > interest > automotive > navigation,"['zeotap', 'germany', 'interest', 'automotive', 'navigation']"
236934,ZeoTap,7733,14530558,zeotap > germany > interest > communication,"['zeotap', 'germany', 'interest', 'communication']"
236935,ZeoTap,7733,14530559,zeotap > france > interest > communication,"['zeotap', 'france', 'interest', 'communication']"
236937,ZeoTap,7733,14530566,zeotap > germany > interest > communication > mailing,"['zeotap', 'germany', 'interest', 'communication', 'mailing']"
236939,ZeoTap,7733,14530569,zeotap > italy > interest > fashion & beauty,"['zeotap', 'italy', 'interest', 'fashion & beauty']"
236940,ZeoTap,7733,14530600,zeotap > spain > interest > communication > messaging,"['zeotap', 'spain', 'interest', 'communication', 'messaging']"
236941,ZeoTap,7733,14530602,zeotap > germany > interest > communication > messaging,"['zeotap', 'germany', 'interest', 'communication', 'messaging']"
236943,ZeoTap,7733,14530611,zeotap > spain > interest > communication > calling,"['zeotap', 'spain', 'interest', 'communication', 'calling']"
236944,ZeoTap,7733,14530613,zeotap > france > interest > communication > calling,"['zeotap', 'france', 'interest', 'communication', 'calling']"
236945,ZeoTap,7733,14530618,zeotap > spain > seasonal > mother's day (1),"['zeotap', 'spain', 'seasonal', ""mother's day"", '1']"
236947,ZeoTap,7733,14530650,zeotap > italy > purchase intent > shopping,"['zeotap', 'italy', 'purchase intent', 'shopping']"
236948,ZeoTap,7733,14530651,zeotap > italy > purchase intent > fashion & beauty,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty']"
236949,ZeoTap,7733,14530652,zeotap > italy > purchase intent > technology,"['zeotap', 'italy', 'purchase intent', 'technology']"
236950,ZeoTap,7733,14530653,"zeotap > italy > purchase intent > shopping > deals, coupons & rewards","['zeotap', 'italy', 'purchase intent', 'shopping', 'deals, coupons & rewards']"
236951,ZeoTap,7733,14530659,zeotap > italy > purchase intent > shopping > eyewear,"['zeotap', 'italy', 'purchase intent', 'shopping', 'eyewear']"
236953,ZeoTap,7733,14530689,zeotap > italy > purchase intent > shopping > gifts,"['zeotap', 'italy', 'purchase intent', 'shopping', 'gifts']"
236954,ZeoTap,7733,14530690,zeotap > italy > purchase intent > games > video & computer games,"['zeotap', 'italy', 'purchase intent', 'games', 'video & computer games']"
236955,ZeoTap,7733,14530691,zeotap > italy > purchase intent > seasonal > back to school supplies,"['zeotap', 'italy', 'purchase intent', 'seasonal', 'back to school supplies']"
236956,ZeoTap,7733,14530692,zeotap > italy > purchase intent > food & drink,"['zeotap', 'italy', 'purchase intent', 'food & drink']"
236957,ZeoTap,7733,14530723,zeotap > italy > purchase intent > fashion & beauty > women's shoes & footwear,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', ""women's shoes & footwear""]"
236958,ZeoTap,7733,14530724,zeotap > italy > purchase intent > education & books > online courses,"['zeotap', 'italy', 'purchase intent', 'education & books', 'online courses']"
236959,ZeoTap,7733,14530725,zeotap > italy > purchase intent > home > spring cleaning,"['zeotap', 'italy', 'purchase intent', 'home', 'spring cleaning']"
236960,ZeoTap,7733,14530726,zeotap > italy > purchase intent > fitness & health,"['zeotap', 'italy', 'purchase intent', 'fitness & health']"
236961,ZeoTap,7733,14530727,zeotap > italy > purchase intent > technology > microsoft products,"['zeotap', 'italy', 'purchase intent', 'technology', 'microsoft products']"
236962,ZeoTap,7733,14530730,zeotap > italy > purchase intent > mothers & families > babies & toddler equipment,"['zeotap', 'italy', 'purchase intent', 'mothers & families', 'babies & toddler equipment']"
236963,ZeoTap,7733,14530736,zeotap > italy > purchase intent > fashion & beauty > cosmetics,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', 'cosmetics']"
236964,ZeoTap,7733,14530762,zeotap > spain > mobile contract > income > very high,"['zeotap', 'spain', 'mobile contract', 'income', 'very high']"
236965,ZeoTap,7733,14530763,zeotap > spain > interest > photography,"['zeotap', 'spain', 'interest', 'photography']"
236967,ZeoTap,7733,14530766,zeotap > france > interest > photography,"['zeotap', 'france', 'interest', 'photography']"
236968,ZeoTap,7733,14530768,zeotap > germany > interest > photography,"['zeotap', 'germany', 'interest', 'photography']"
236969,ZeoTap,7733,14530799,zeotap > spain > interest > photography > photo editing,"['zeotap', 'spain', 'interest', 'photography', 'photo editing']"
236970,ZeoTap,7733,14530804,zeotap > germany > interest > photography > photo editing,"['zeotap', 'germany', 'interest', 'photography', 'photo editing']"
236971,ZeoTap,7733,14530805,zeotap > france > interest > photography > photo editing,"['zeotap', 'france', 'interest', 'photography', 'photo editing']"
236972,ZeoTap,7733,14530808,zeotap > italy > interest > basket gaming,"['zeotap', 'italy', 'interest', 'basket gaming']"
236973,ZeoTap,7733,14530809,zeotap > france > interest > fashion & beauty > beauty,"['zeotap', 'france', 'interest', 'fashion & beauty', 'beauty']"
236974,ZeoTap,7733,14530810,zeotap > germany > interest > fashion & beauty > fashion,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'fashion']"
236975,ZeoTap,7733,14530841,zeotap > france > interest > fashion & beauty > fashion,"['zeotap', 'france', 'interest', 'fashion & beauty', 'fashion']"
236976,ZeoTap,7733,14530842,zeotap > spain > interest > education & books,"['zeotap', 'spain', 'interest', 'education & books']"
236977,ZeoTap,7733,14530843,zeotap > germany > interest > education & books,"['zeotap', 'germany', 'interest', 'education & books']"
236978,ZeoTap,7733,14530844,zeotap > france > interest > education & books,"['zeotap', 'france', 'interest', 'education & books']"
236981,ZeoTap,7733,14530879,zeotap > spain > interest > fashion & beauty > luxury,"['zeotap', 'spain', 'interest', 'fashion & beauty', 'luxury']"
236982,ZeoTap,7733,14530880,zeotap > france > interest > fashion & beauty > luxury,"['zeotap', 'france', 'interest', 'fashion & beauty', 'luxury']"
236983,ZeoTap,7733,14530881,zeotap > spain > interest > home,"['zeotap', 'spain', 'interest', 'home']"
236992,ZeoTap,7733,14530955,zeotap > spain > interest > health & fitness > runners,"['zeotap', 'spain', 'interest', 'health & fitness', 'runners']"
236993,ZeoTap,7733,14530956,zeotap > spain > purchase intent > business,"['zeotap', 'spain', 'purchase intent', 'business']"
236994,ZeoTap,7733,14530957,zeotap > spain > purchase intent > education & books,"['zeotap', 'spain', 'purchase intent', 'education & books']"
236995,ZeoTap,7733,14530958,zeotap > spain > purchase intent > fashion & beauty > luxury,"['zeotap', 'spain', 'purchase intent', 'fashion & beauty', 'luxury']"
236996,ZeoTap,7733,14530960,zeotap > spain > purchase intent > fitness & health,"['zeotap', 'spain', 'purchase intent', 'fitness & health']"
236997,ZeoTap,7733,14530990,zeotap > spain > purchase intent > food & drink,"['zeotap', 'spain', 'purchase intent', 'food & drink']"
236998,ZeoTap,7733,14530991,zeotap > spain > purchase intent > games > video & computer games,"['zeotap', 'spain', 'purchase intent', 'games', 'video & computer games']"
236999,ZeoTap,7733,14530992,zeotap > spain > purchase intent > shopping > eyewear,"['zeotap', 'spain', 'purchase intent', 'shopping', 'eyewear']"
237003,ZeoTap,7733,14531028,zeotap > france > interest > automotive > navigation,"['zeotap', 'france', 'interest', 'automotive', 'navigation']"
237004,ZeoTap,7733,14531029,zeotap > germany > interest > communication,"['zeotap', 'germany', 'interest', 'communication']"
237005,ZeoTap,7733,14531030,zeotap > france > interest > communication,"['zeotap', 'france', 'interest', 'communication']"
237007,ZeoTap,7733,14531032,zeotap > germany > interest > communication > mailing,"['zeotap', 'germany', 'interest', 'communication', 'mailing']"
237009,ZeoTap,7733,14531067,zeotap > italy > interest > fashion & beauty,"['zeotap', 'italy', 'interest', 'fashion & beauty']"
237010,ZeoTap,7733,14531068,zeotap > spain > interest > communication > messaging,"['zeotap', 'spain', 'interest', 'communication', 'messaging']"
237011,ZeoTap,7733,14531069,zeotap > spain > interest > communication > calling,"['zeotap', 'spain', 'interest', 'communication', 'calling']"
237012,ZeoTap,7733,14531070,zeotap > france > interest > communication > calling,"['zeotap', 'france', 'interest', 'communication', 'calling']"
237014,ZeoTap,7733,14531102,zeotap > italy > purchase intent > fashion & beauty,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty']"
237015,ZeoTap,7733,14531103,zeotap > italy > purchase intent > technology,"['zeotap', 'italy', 'purchase intent', 'technology']"
237016,ZeoTap,7733,14531104,"zeotap > italy > purchase intent > shopping > deals, coupons & rewards","['zeotap', 'italy', 'purchase intent', 'shopping', 'deals, coupons & rewards']"
237017,ZeoTap,7733,14531105,zeotap > italy > purchase intent > shopping > eyewear,"['zeotap', 'italy', 'purchase intent', 'shopping', 'eyewear']"
237019,ZeoTap,7733,14531117,zeotap > italy > purchase intent > shopping > gifts,"['zeotap', 'italy', 'purchase intent', 'shopping', 'gifts']"
237020,ZeoTap,7733,14531142,zeotap > italy > purchase intent > games > video & computer games,"['zeotap', 'italy', 'purchase intent', 'games', 'video & computer games']"
237021,ZeoTap,7733,14531144,zeotap > italy > purchase intent > seasonal > back to school supplies,"['zeotap', 'italy', 'purchase intent', 'seasonal', 'back to school supplies']"
237022,ZeoTap,7733,14531146,zeotap > italy > purchase intent > food & drink,"['zeotap', 'italy', 'purchase intent', 'food & drink']"
237023,ZeoTap,7733,14531149,zeotap > italy > purchase intent > fashion & beauty > women's shoes & footwear,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', ""women's shoes & footwear""]"
237024,ZeoTap,7733,14531152,zeotap > italy > purchase intent > education & books > online courses,"['zeotap', 'italy', 'purchase intent', 'education & books', 'online courses']"
237025,ZeoTap,7733,14531186,zeotap > italy > purchase intent > home > spring cleaning,"['zeotap', 'italy', 'purchase intent', 'home', 'spring cleaning']"
237026,ZeoTap,7733,14531189,zeotap > italy > purchase intent > fitness & health,"['zeotap', 'italy', 'purchase intent', 'fitness & health']"
237027,ZeoTap,7733,14531192,zeotap > spain > mobile contract > income > very high,"['zeotap', 'spain', 'mobile contract', 'income', 'very high']"
237028,ZeoTap,7733,14531196,zeotap > spain > interest > photography,"['zeotap', 'spain', 'interest', 'photography']"
237030,ZeoTap,7733,14531202,zeotap > france > interest > photography,"['zeotap', 'france', 'interest', 'photography']"
237031,ZeoTap,7733,14531236,zeotap > germany > interest > photography,"['zeotap', 'germany', 'interest', 'photography']"
237032,ZeoTap,7733,14531238,zeotap > spain > interest > photography > photo editing,"['zeotap', 'spain', 'interest', 'photography', 'photo editing']"
237033,ZeoTap,7733,14531242,zeotap > germany > interest > photography > photo editing,"['zeotap', 'germany', 'interest', 'photography', 'photo editing']"
237034,ZeoTap,7733,14531245,zeotap > france > interest > photography > photo editing,"['zeotap', 'france', 'interest', 'photography', 'photo editing']"
237035,ZeoTap,7733,14531251,zeotap > italy > interest > basket gaming,"['zeotap', 'italy', 'interest', 'basket gaming']"
237036,ZeoTap,7733,14531283,zeotap > france > interest > fashion & beauty > beauty,"['zeotap', 'france', 'interest', 'fashion & beauty', 'beauty']"
237037,ZeoTap,7733,14531287,zeotap > germany > interest > fashion & beauty > fashion,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'fashion']"
237038,ZeoTap,7733,14531292,zeotap > france > interest > fashion & beauty > fashion,"['zeotap', 'france', 'interest', 'fashion & beauty', 'fashion']"
237039,ZeoTap,7733,14531294,zeotap > spain > interest > education & books,"['zeotap', 'spain', 'interest', 'education & books']"
237040,ZeoTap,7733,14531299,zeotap > germany > interest > education & books,"['zeotap', 'germany', 'interest', 'education & books']"
237041,ZeoTap,7733,14531301,zeotap > france > interest > education & books,"['zeotap', 'france', 'interest', 'education & books']"
237044,ZeoTap,7733,14531335,zeotap > spain > interest > fashion & beauty > luxury,"['zeotap', 'spain', 'interest', 'fashion & beauty', 'luxury']"
237045,ZeoTap,7733,14531337,zeotap > france > interest > fashion & beauty > luxury,"['zeotap', 'france', 'interest', 'fashion & beauty', 'luxury']"
237046,ZeoTap,7733,14531339,zeotap > spain > interest > home,"['zeotap', 'spain', 'interest', 'home']"
237057,ZeoTap,7733,14538646,zeotap > france > custom > interest > sports,"['zeotap', 'france', 'custom', 'interest', 'sports']"
237133,Audiens S.R.L.,3847,5049722,audiens: italy > demographic - mobile > vodafone > gender > male,"['audiens', 'italy', 'demographic', 'mobile', 'vodafone', 'gender', 'male']"
